Prob
Nan
Nan
Nan
Nan
Nan
Nan
Nan
Nan
Nan














































0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00892857142857
0.00892857142857
0.00877192982456
0.00869565217391
0.00877192982456
0.00884955752212
0.00892857142857
0.0175438596491
0.0176991150442
0.0263157894737
0.0260869565217
0.0263157894737
0.0350877192982
0.0347826086957
0.0350877192982
0.0350877192982
0.0350877192982
0.0363636363636
0.0377358490566
0.0384615384615
0.0388349514563
0.0392156862745
0.04
0.049504950495
0.0480769230769
0.0480769230769
0.0480769230769
0.0490196078431
0.05
0.05
0.0485436893204
0.0471698113208
0.0471698113208
0.0467289719626
0.0467289719626
0.0462962962963
0.0446428571429
0.0431034482759
0.0434782608696
0.0446428571429
0.0454545454545
0.0438596491228
0.0434782608696
0.0423728813559
0.0420168067227
0.0416666666667
0.0396825396825
0.0390625
0.0390625
0.0393700787402
0.0393700787402
0.04
0.04
0.0396825396825
0.0393700787402
0.0396825396825
0.0403225806452
0.0409836065574
0.0416666666667
0.0336134453782
0.0330578512397
0.0333333333333
0.0336134453782
0.0336134453782
0.0330578512397
0.0322580645161
0.0327868852459
0.0336134453782
0.0258620689655
0.0263157894737
0.0258620689655
0.0173913043478
0.0173913043478
0.0173913043478
0.0175438596491
0.0175438596491
0.0258620689655
0.0254237288136
0.025641025641
0.0258620689655
0.0260869565217
0.0263157894737
0.018018018018
0.0185185185185
0.0183486238532
0.0185185185185
0.0181818181818
0.0267857142857
0.027027027027
0.0275229357798
0.0285714285714
0.0280373831776
0.0277777777778
0.0272727272727
0.0267857142857
0.0272727272727
0.0283018867925
0.0283018867925
0.0277777777778
0.0275229357798
0.0283018867925
0.0283018867925
0.0288461538462
0.0288461538462
0.0285714285714
0.0291262135922
0.03
0.030612244898
0.0315789473684
0.03125
0.0309278350515
0.030303030303
0.030303030303
0.030303030303
0.03
0.03
0.03
0.03
0.0294117647059
0.0288461538462
0.0288461538462
0.0388349514563
0.0392156862745
0.0392156862745
0.039603960396
0.0294117647059
0.0288461538462
0.0283018867925
0.0288461538462
0.0291262135922
0.0288461538462
0.0288461538462
0.0283018867925
0.0275229357798
0.027027027027
0.018018018018
0.0181818181818
0.0178571428571
0.0178571428571
0.018018018018
0.0178571428571
0.0178571428571
0.0178571428571
0.0181818181818
0.0181818181818
0.0183486238532
0.00943396226415
0.00934579439252
0.00925925925926
0.00917431192661
0.00934579439252
0.00934579439252
0.00925925925926
0.00934579439252
0.00943396226415
0.00934579439252
0.00925925925926
0.00925925925926
0.00943396226415
0.00943396226415
0.00952380952381
0.0190476190476
0.019801980198
0.020618556701
0.0217391304348
0.021978021978
0.0217391304348
0.0210526315789
0.0210526315789
0.0208333333333
0.020618556701
0.020618556701
0.020618556701
0.0208333333333
0.0208333333333
0.0208333333333
0.020618556701
0.0210526315789
0.0217391304348
0.0217391304348
0.010752688172
0.0103092783505
0.0102040816327
0.0102040816327
0.01
0.019801980198
0.0196078431373
0.0285714285714
0.0380952380952
0.037037037037
0.0363636363636
0.0357142857143
0.0357142857143
0.0366972477064
0.0373831775701
0.0380952380952
0.0388349514563
0.0377358490566
0.0366972477064
0.0373831775701
0.0373831775701
0.0377358490566
0.0373831775701
0.037037037037
0.0363636363636
0.0353982300885
0.0353982300885
0.0363636363636
0.0363636363636
0.0363636363636
0.0357142857143
0.036036036036
0.0357142857143
0.0357142857143
0.036036036036
0.036036036036
0.0363636363636
0.0353982300885
0.0344827586207
0.042735042735
0.0338983050847
0.0330578512397
0.0325203252033
0.031746031746
0.030534351145
0.0296296296296
0.0289855072464
0.0289855072464
0.0357142857143
0.0357142857143
0.036231884058
0.0359712230216
0.0357142857143
0.0352112676056
0.0352112676056
0.034965034965
0.0342465753425
0.0408163265306
0.0472972972973
0.047619047619
0.0486111111111
0.0496453900709
0.05
0.0510948905109
0.0444444444444
0.0522388059701
0.0451127819549
0.0381679389313
0.0393700787402
0.04
0.0406504065041
0.0416666666667
0.0416666666667
0.0413223140496
0.0409836065574
0.0406504065041
0.0416666666667
0.0508474576271
0.0512820512821
0.0508474576271
0.05
0.0495867768595
0.0495867768595
0.0504201680672
0.05
0.0504201680672
0.05
0.0508474576271
0.0504201680672
0.0521739130435
0.0521739130435
0.0530973451327
0.0530973451327
0.0530973451327
0.0540540540541
0.0540540540541
0.0545454545455
0.0560747663551
0.0480769230769
0.0576923076923
0.0582524271845
0.0588235294118
0.0693069306931
0.0721649484536
0.0760869565217
0.0786516853933
0.0804597701149
0.0714285714286
0.0731707317073
0.0722891566265
0.0740740740741
0.075
0.0779220779221
0.0769230769231
0.0779220779221
0.0810810810811
0.0666666666667
0.0533333333333
0.0526315789474
0.0512820512821
0.0493827160494
0.0487804878049
0.047619047619
0.046511627907
0.0574712643678
0.0581395348837
0.0568181818182
0.0549450549451
0.0537634408602
0.0531914893617
0.0526315789474
0.0526315789474
0.0537634408602
0.054347826087
0.0549450549451
0.0549450549451
0.0434782608696
0.0526315789474
0.0526315789474
0.0531914893617
0.0526315789474
0.0526315789474
0.0520833333333
0.0526315789474
0.0526315789474
0.0520833333333
0.05
0.05
0.0490196078431
0.0490196078431
0.0485436893204
0.0480769230769
0.047619047619
0.047619047619
0.0480769230769
0.0490196078431
0.0485436893204
0.047619047619
0.0380952380952
0.0388349514563
0.0392156862745
0.029702970297
0.0291262135922
0.0285714285714
0.0291262135922
0.0291262135922
0.0280373831776
0.0275229357798
0.0267857142857
0.025641025641
0.0247933884298
0.0247933884298
0.025
0.0252100840336
0.0252100840336
0.0254237288136
0.025641025641
0.0258620689655
0.025641025641
0.025641025641
0.0254237288136
0.0247933884298
0.024
0.00793650793651
0.00769230769231
